trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,hour,is_peak_hour,surge_flag_computed,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,traffic_level_encoded,age,gender,city,days_since_signup,avg_rating,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,surge_trips_pct,trip_count
T00111,R0046,Zone_8,9.91,84.04,230.69,Wallet,2023-03-31,1,0,0,1,Zone_8,4516,1.93,31.0,Business,Medium,1.0,31.0,Female,Kolkata,2568.0,3.87,10.0025,162.0525,0.125,0.4444444444444444,8.0
T00112,R0148,Zone_1,9.63,75.076,205.35,Cash,2024-07-23,1,4,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,44.0,Male,Ahmedabad,2523.0,3.36,5.7975,102.1575,0.08232445520581114,0.6,4.0
T00113,R0100,Zone_5,6.88,66.15,85.07,Credit Card,2024-04-29,1,9,1,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,28.0,Male,Delhi,1921.0,3.79,8.454166666666667,138.12416666666667,0.15625,0.5384615384615384,12.0
T00114,R0038,Zone_3,10.41,99.21,165.03,Wallet,2023-12-29,0,6,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,31.62815884476534,Other,Kolkata,1293.0,4.07,5.946,90.76599999999999,0.10144927536231885,0.3333333333333333,5.0
T00115,R0165,Zone_7,13.07,83.36,253.42,Credit Card,2024-07-07,1,8,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,37.0,Female,Kolkata,1722.0,3.27,7.785,129.95,0.14285714285714285,0.8571428571428571,6.0
T00116,R0215,Zone_2,0.54,3.96,5.27,UPI,2023-12-09,0,6,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,26.0,Female,Hyderabad,2372.0,3.24,3.63,74.42,0.10933940774487472,0.3333333333333333,5.0
T00117,R0093,Zone_5,11.64,60.74,172.924,Credit Card,2024-08-16,1,8,1,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,33.0,Other,Surat,2646.0,3.77,11.925000000000002,212.62400000000002,0.15,0.5714285714285714,6.0
T00118,R0266,Zone_2,7.51,43.35,88.93,Cash,2023-05-02,1,7,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,29.0,Other,Chennai,2162.0,3.9,8.107777777777777,139.39177777777778,0.13131313131313133,0.6,9.0
T00119,R0108,Zone_7,5.35,31.23,133.14,Wallet,2023-06-30,0,11,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,18.0,Male,Pune,2645.0,4.88,5.6000000000000005,105.21833333333332,0.17297297297297298,0.0,6.0
T00120,R0175,Zone_2,4.22,29.16,40.82,Cash,2024-03-04,1,1,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,35.0,Male,Chennai,1470.0,3.48,8.7825,160.18875,0.08080808080808081,0.7777777777777778,8.0
T00121,R0236,Zone_5,1.1,6.91,17.89,Wallet,2023-12-29,0,0,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,28.0,Male,Ahmedabad,2208.0,3.36,4.5627272727272725,75.39636363636363,0.016129032258064516,0.3333333333333333,11.0
T00122,R0278,Zone_1,16.49,126.69,387.03,Cash,2023-11-14,0,15,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,20.0,Female,Mumbai,1820.0,4.27,10.838888888888889,225.63822222222223,0.1514360313315927,0.3,9.0
T00123,R0009,Zone_10,4.56,34.92,49.82,Credit Card,2023-10-27,1,22,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,42.0,Female,Ahmedabad,2447.0,4.11,9.268571428571429,130.91285714285715,0.12138728323699421,0.375,7.0
T00124,R0297,Zone_8,2.58,13.39,49.39,UPI,2024-05-25,1,22,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,47.0,Male,Pune,1072.0,3.87,5.93,100.645,0.11586901763224182,0.2,4.0
T00125,R0002,Zone_9,5.72,41.876,129.43,Credit Card,2024-03-30,0,23,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,39.0,Female,Mumbai,2469.0,4.12,10.812857142857142,166.13628571428572,0.07042253521126761,0.5,7.0
T00126,R0287,Zone_1,4.27,31.04,69.77,Cash,2023-07-13,0,4,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,18.0,Other,Delhi,1714.0,3.33,6.713333333333334,123.55666666666666,0.1059190031152648,0.5714285714285714,6.0
T00127,R0098,Zone_8,8.62,43.67,118.52,UPI,2024-04-15,1,2,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,21.0,Other,Bengaluru,1216.0,3.5,8.4345,133.96875,0.1951219512195122,0.3333333333333333,8.0
T00128,R0113,Zone_10,15.58,134.76,327.97,Wallet,2024-08-23,1,11,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,31.62815884476534,Other,Chennai,2728.0,4.61,6.8775,137.03625,0.06132075471698113,0.4444444444444444,8.0
T00129,R0047,Zone_4,5.07,35.588,108.85,Wallet,2023-03-14,1,7,1,1,Zone_4,4038,2.46,48.2,Business,High,2.0,51.0,Female,Bengaluru,1785.0,4.86,7.828333333333333,139.005,0.04285714285714286,0.42857142857142855,6.0
T00130,R0297,Zone_6,8.77,55.57,193.03,UPI,2024-01-21,0,21,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,47.0,Male,Pune,1072.0,3.87,5.93,100.645,0.11586901763224182,0.2,4.0
T00131,R0246,Zone_1,2.26,19.77,39.746,Wallet,2024-04-15,0,2,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,29.0,Other,Mumbai,1975.0,4.79,6.978333333333333,128.0155,0.14107883817427386,0.5384615384615384,12.0
T00132,R0220,Zone_1,15.6,79.16,238.5,Credit Card,2023-01-24,1,0,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,32.0,Female,Kolkata,1227.0,3.78,11.16,223.06599999999997,0.12804878048780488,0.6666666666666666,5.0
T00133,R0060,Zone_4,8.95,80.7,77.22,Cash,2023-07-28,1,2,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,40.0,Female,Hyderabad,1122.0,4.57,7.876666666666666,122.06333333333333,0.056451612903225805,0.5714285714285714,6.0
T00134,R0039,Zone_9,2.59,13.62,44.616,UPI,2023-07-30,1,4,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,24.0,Male,Chennai,1013.0,4.2,4.837142857142857,71.77085714285714,0.07329842931937172,0.25,7.0
T00135,R0233,Zone_9,12.52,86.28,309.0,Credit Card,2024-01-13,0,14,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,30.0,Other,Hyderabad,1008.0,4.37,11.907142857142857,235.89142857142858,0.08723404255319149,0.25,7.0
T00136,R0009,Zone_3,14.0,100.64,155.38,Credit Card,2023-03-17,1,13,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,42.0,Female,Ahmedabad,2447.0,4.11,9.268571428571429,130.91285714285715,0.12138728323699421,0.375,7.0
T00137,R0003,Zone_10,8.81,55.8,71.01,UPI,2023-01-25,1,2,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,34.0,Male,Pune,1211.0,3.76,6.711111111111111,99.88555555555556,0.1956521739130435,0.5,9.0
T00138,R0132,Zone_1,0.2,1.98,3.5,Wallet,2023-12-18,0,0,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,23.0,Male,Surat,1357.0,3.32,6.309090909090909,99.24818181818182,0.05154639175257732,0.3333333333333333,11.0
T00139,R0053,Zone_7,16.93,85.55,323.75,UPI,2023-03-09,0,4,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,45.0,Female,Delhi,2537.0,4.85,11.0,178.26,0.109375,0.2,4.0
T00140,R0101,Zone_2,9.55,63.77,164.23,Credit Card,2024-07-18,0,22,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,37.0,Female,Delhi,2125.0,3.03,9.058,134.272,0.12663755458515283,0.3333333333333333,5.0
T00141,R0112,Zone_4,13.85,137.6,135.59,Cash,2023-08-24,0,13,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,41.0,Female,Delhi,2113.0,3.24,8.953,115.027,0.035256410256410256,0.36363636363636365,10.0
T00142,R0277,Zone_8,5.25,37.61,93.01,Cash,2023-02-11,0,6,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,31.62815884476534,Female,Jaipur,2043.0,3.06,9.658888888888889,155.86666666666667,0.03686635944700461,0.5,9.0
T00143,R0278,Zone_1,6.01,35.02,140.33,Cash,2024-01-21,0,8,1,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,20.0,Female,Mumbai,1820.0,4.27,10.838888888888889,225.63822222222223,0.1514360313315927,0.3,9.0
T00144,R0227,Zone_2,8.55,47.24,140.57,Credit Card,2023-05-11,1,14,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,25.0,Other,Pune,2238.0,4.12,5.664,101.642,0.07165109034267912,0.5,5.0
T00145,R0182,Zone_6,13.57,111.94,176.46,UPI,2023-09-26,0,14,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,43.0,Male,Jaipur,2157.0,4.4,9.906,167.16199999999998,0.0,0.3333333333333333,5.0
T00146,R0288,Zone_2,8.71,64.91,143.0,Wallet,2024-07-17,0,9,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,42.0,Male,Ahmedabad,1823.0,4.56,6.51,99.45,0.11363636363636363,0.2222222222222222,8.0
T00147,R0043,Zone_6,1.72,11.0,28.33,Wallet,2023-08-04,0,12,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,28.0,Male,Ahmedabad,1721.0,4.68,7.462222222222222,99.03955555555555,0.18604651162790697,0.3,9.0
T00148,R0162,Zone_3,9.31,67.23,101.61,Credit Card,2023-06-10,0,18,1,0,Zone_3,12971,2.11,38.0,Business,High,2.0,30.0,Male,Hyderabad,1109.0,4.28,8.855,156.15,0.09620253164556962,0.5714285714285714,6.0
T00149,R0232,Zone_4,16.15,114.77,160.8,Credit Card,2023-09-24,1,6,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,38.0,Male,Jaipur,1358.0,3.94,7.30476923076923,114.67999999999999,0.08670520231213873,0.5714285714285714,13.0
T00150,R0240,Zone_9,6.466000000000001,48.26,75.22,Wallet,2023-06-12,1,16,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,30.0,Male,Delhi,2292.0,4.07,11.282,152.68375,0.011428571428571429,0.4444444444444444,8.0
T00151,R0260,Zone_6,8.65,81.15,195.04,Wallet,2023-05-30,0,19,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,55.0,Other,Mumbai,2598.0,4.24,6.298333333333333,114.87666666666667,0.046875,0.5714285714285714,6.0
T00152,R0238,Zone_7,1.69,9.88,31.89,UPI,2023-01-25,1,3,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,30.0,Other,Pune,2684.0,4.91,6.454999999999999,98.33833333333332,0.15426997245179064,0.7142857142857143,6.0
T00153,R0252,Zone_10,0.99,7.74,20.96,UPI,2023-02-06,1,4,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,38.0,Male,Ahmedabad,2164.0,4.83,6.275625,105.128125,0.11959287531806616,0.5294117647058824,16.0
T00154,R0096,Zone_8,4.81,27.53,43.26,UPI,2023-05-01,0,22,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,40.0,Female,Kolkata,2434.0,4.46,5.482,70.99,0.02459016393442623,0.3333333333333333,5.0
T00155,R0134,Zone_3,6.37,46.88,146.78,Cash,2024-01-08,1,6,0,1,Zone_3,12971,2.11,38.0,Business,High,2.0,34.0,Male,Jaipur,1489.0,4.59,7.974285714285714,154.91428571428574,0.0705596107055961,0.5,7.0
T00156,R0272,Zone_10,8.52,83.6,139.92,Cash,2023-02-14,0,12,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,21.0,Male,Kolkata,2416.0,4.79,5.755714285714285,98.82285714285715,0.009237875288683603,0.25,7.0
T00157,R0191,Zone_3,8.83,65.91,137.29,Wallet,2023-02-01,0,14,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,33.0,Other,Surat,2204.0,4.56,7.5609090909090915,120.43727272727273,0.06818181818181818,0.5,11.0
T00158,R0193,Zone_4,16.01,120.0,245.9,Cash,2024-03-14,1,10,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,33.0,Female,Chennai,1697.0,4.41,8.012857142857143,143.66285714285715,0.17435897435897435,0.5,7.0
T00159,R0156,Zone_9,8.29,54.53,194.79,Wallet,2024-02-27,0,3,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,,,,,,,,,,
T00160,R0284,Zone_6,13.32,86.84,222.76400000000004,Wallet,2023-07-04,0,12,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,28.0,Female,Surat,2584.0,4.95,7.986666666666667,132.48733333333334,0.13970588235294118,0.2857142857142857,6.0
T00161,R0052,Zone_9,7.8,77.99,101.69,UPI,2023-11-24,1,6,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,23.0,Other,Hyderabad,1997.0,4.74,10.196666666666667,171.5533333333333,0.17073170731707318,0.5,3.0
T00162,R0040,Zone_8,15.24,117.92,127.82,Credit Card,2023-11-05,1,18,1,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,34.0,Other,Surat,1210.0,4.41,8.045,114.075,0.07407407407407407,0.45454545454545453,10.0
T00163,R0200,Zone_2,1.35,10.81,33.27,Cash,2023-12-31,0,21,1,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,30.0,Other,Bengaluru,1746.0,3.6,9.9925,112.977,0.19594594594594594,0.6,4.0
T00164,R0098,Zone_9,5.01,36.18,75.78,Wallet,2023-01-26,0,1,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,21.0,Other,Bengaluru,1216.0,3.5,8.4345,133.96875,0.1951219512195122,0.3333333333333333,8.0
T00165,R0055,Zone_3,12.92,113.26,307.72,Wallet,2024-04-22,1,9,1,1,Zone_3,12971,2.11,38.0,Business,High,2.0,32.0,Male,Delhi,1754.0,4.19,8.9625,138.695,0.028169014084507043,0.5555555555555556,8.0
T00166,R0230,Zone_8,8.542000000000002,50.26,122.74,Cash,2023-02-24,1,12,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,32.0,Male,Chennai,1374.0,3.65,7.6885,113.5275,0.125,0.6666666666666666,8.0
T00167,R0287,Zone_9,12.66,78.42,300.95,UPI,2024-03-27,1,20,1,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,18.0,Other,Delhi,1714.0,3.33,6.713333333333334,123.55666666666666,0.1059190031152648,0.5714285714285714,6.0
T00168,R0131,Zone_9,9.93,63.88,156.99,Cash,2024-01-19,1,5,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,31.62815884476534,Male,Surat,2501.0,3.6,5.394,87.046,0.07,0.5,5.0
T00169,R0043,Zone_1,12.73,83.5,248.616,Wallet,2024-03-09,0,11,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,28.0,Male,Ahmedabad,1721.0,4.68,7.462222222222222,99.03955555555555,0.18604651162790697,0.3,9.0
T00170,R0120,Zone_10,11.07,101.93,252.84,Wallet,2024-08-05,1,11,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,18.0,Other,Surat,2237.0,4.55,7.932857142857143,121.30285714285715,0.04807692307692308,0.625,7.0
T00171,R0279,Zone_7,11.37,105.02,253.41,Credit Card,2023-10-17,0,19,1,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,25.0,Other,Pune,1589.0,3.73,8.309999999999999,139.814,0.18461538461538463,0.6666666666666666,5.0
T00172,R0084,Zone_9,15.46,79.01,265.704,Cash,2023-07-23,0,10,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,38.0,Male,Jaipur,2594.0,4.67,9.3625,170.11675,0.01634877384196185,0.4444444444444444,8.0
T00173,R0015,Zone_7,12.93,82.38,257.06,UPI,2023-08-31,0,22,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,28.0,Other,Chennai,1347.0,3.87,6.0,119.57000000000001,0.02127659574468085,0.16666666666666666,5.0
T00174,R0080,Zone_7,12.97,93.21,158.32,Credit Card,2023-09-23,1,6,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,19.0,Female,Mumbai,1930.0,4.6,9.185,140.61333333333334,0.17142857142857143,0.5714285714285714,6.0
T00175,R0300,Zone_2,8.1,68.75,147.3,Wallet,2023-10-02,1,0,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,38.0,Female,Kolkata,1146.0,3.67,9.146666666666667,166.12833333333333,0.023972602739726026,0.5714285714285714,6.0
T00176,R0040,Zone_1,5.09,29.36,48.22,Cash,2023-09-04,1,0,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,34.0,Other,Surat,1210.0,4.41,8.045,114.075,0.07407407407407407,0.45454545454545453,10.0
T00177,R0147,Zone_10,4.7,29.3,99.31,Cash,2023-06-06,0,19,1,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,35.0,Male,Mumbai,1459.0,3.91,7.94375,127.655,0.0875,0.5555555555555556,8.0
T00178,R0019,Zone_3,11.75,101.41,164.45,Cash,2023-04-26,0,12,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,40.0,Other,Mumbai,1243.0,4.08,7.75,126.598,0.0898876404494382,0.16666666666666666,5.0
T00179,R0270,Zone_3,4.19,36.56,98.82,Credit Card,2024-01-02,0,8,1,1,Zone_3,12971,2.11,38.0,Business,High,2.0,35.0,Male,Hyderabad,1698.0,3.08,7.38,137.69125,0.14035087719298245,0.0,8.0
T00180,R0281,Zone_7,1.46,11.89,33.0,Wallet,2023-05-23,0,2,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,21.0,Female,Jaipur,2142.0,4.74,7.626,109.926,0.06319702602230483,0.6666666666666666,5.0
T00181,R0057,Zone_10,3.18,19.42,75.71,Credit Card,2024-03-09,1,6,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,39.0,Male,Bengaluru,1180.0,3.66,7.716923076923076,123.39846153846153,0.02696078431372549,0.2857142857142857,13.0
T00182,R0051,Zone_8,6.76,49.58,154.69,Credit Card,2023-07-18,0,5,0,1,Zone_8,4516,1.93,31.0,Business,Medium,1.0,21.0,Male,Kolkata,2335.0,4.02,5.917199999999999,110.102,0.06542056074766354,0.45454545454545453,10.0
T00183,R0023,Zone_7,5.16,48.34,100.06,Credit Card,2024-03-11,1,7,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,24.0,Other,Jaipur,2514.0,3.21,8.11375,149.4525,0.1807909604519774,0.4444444444444444,8.0
T00184,R0125,Zone_7,14.29,104.09,309.14,Wallet,2023-09-12,0,8,1,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,44.0,Male,Ahmedabad,1223.0,3.89,9.295,186.12666666666667,0.19,0.2857142857142857,6.0
T00185,R0103,Zone_4,11.0,74.86,89.96,UPI,2023-03-08,0,4,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,37.0,Other,Surat,1372.0,3.07,7.936666666666667,137.0486666666667,0.07954545454545454,0.5,9.0
T00186,R0222,Zone_6,17.92,173.85,213.11,Wallet,2024-07-25,0,0,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,27.0,Male,Surat,1460.0,3.44,9.95075,164.784,0.025210084033613446,0.5555555555555556,8.0
T00187,R0282,Zone_9,13.31,103.62,240.96,Wallet,2024-05-01,1,18,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,22.0,Other,Bengaluru,1578.0,4.47,10.318888888888889,155.52777777777777,0.009375,0.6,9.0
T00188,R0050,Zone_1,13.15,88.72,164.35,UPI,2024-08-14,0,9,1,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,49.0,Male,Ahmedabad,1421.0,3.42,8.585714285714285,130.82999999999998,0.12386706948640483,0.625,7.0
T00189,R0076,Zone_10,19.25,97.76,276.55,Cash,2024-06-21,0,11,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,40.0,Male,Bengaluru,1698.0,3.34,11.354,172.96200000000002,0.09420289855072464,0.5,5.0
T00190,R0115,Zone_6,5.15,36.77,125.32,UPI,2023-12-02,0,23,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,40.0,Female,Bengaluru,2370.0,4.4,7.434909090909091,129.63363636363636,0.08771929824561403,0.16666666666666666,11.0
T00191,R0272,Zone_9,0.48,4.4,11.34,UPI,2024-07-01,0,14,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,21.0,Male,Kolkata,2416.0,4.79,5.755714285714285,98.82285714285715,0.009237875288683603,0.25,7.0
T00192,R0110,Zone_2,6.84,51.48,83.3,Cash,2023-03-24,0,21,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,31.62815884476534,Female,Kolkata,1300.0,4.43,8.205714285714285,134.95571428571427,0.12444444444444444,0.375,7.0
T00193,R0158,Zone_7,3.88,31.14,76.98,Cash,2023-10-18,1,23,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,27.0,Male,Ahmedabad,2223.0,3.57,6.365,96.2175,0.13574660633484162,0.4,4.0
T00194,R0189,Zone_10,6.72,37.27,98.74,Credit Card,2023-07-09,1,8,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,29.0,Female,Delhi,2537.0,3.28,9.00375,185.0875,0.17573221757322174,0.7777777777777778,8.0
T00195,R0223,Zone_9,2.75,20.37,46.02,Wallet,2024-02-05,1,19,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,30.0,Female,Surat,2463.0,4.04,6.98775,123.40125,0.06289308176100629,0.6666666666666666,8.0
T00196,R0185,Zone_7,10.84,92.85,164.56,UPI,2024-06-22,1,16,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,27.0,Male,Delhi,1826.0,4.05,6.568571428571429,106.29714285714286,0.0594059405940594,0.375,7.0
T00197,R0187,Zone_5,10.56,80.12,167.39,Cash,2023-05-24,0,16,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,27.0,Other,Surat,1483.0,4.71,10.797142857142857,194.76285714285714,0.10614525139664804,0.5,7.0
T00198,R0247,Zone_4,7.87,60.68,112.59,UPI,2023-05-13,1,19,1,0,Zone_4,4038,2.46,48.2,Business,High,2.0,37.0,Male,Bengaluru,1934.0,4.92,10.267692307692307,183.63923076923078,0.188,0.35714285714285715,13.0
T00199,R0051,Zone_6,9.56,52.34,228.89,UPI,2024-02-02,1,11,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,21.0,Male,Kolkata,2335.0,4.02,5.917199999999999,110.102,0.06542056074766354,0.45454545454545453,10.0
T00200,R0223,Zone_1,7.29,64.81,133.2,Credit Card,2023-05-16,1,6,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,30.0,Female,Surat,2463.0,4.04,6.98775,123.40125,0.06289308176100629,0.6666666666666666,8.0
T00201,R0100,Zone_10,11.76,78.75,188.51,UPI,2023-12-12,0,1,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,28.0,Male,Delhi,1921.0,3.79,8.454166666666667,138.12416666666667,0.15625,0.5384615384615384,12.0
T00202,R0295,Zone_2,8.35,45.08,97.01,Cash,2024-08-08,0,2,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,18.0,Female,Delhi,2647.0,3.59,4.974444444444444,58.22666666666666,0.18181818181818182,0.2,9.0
T00203,R0098,Zone_1,6.67,55.29,86.4,Cash,2023-03-21,0,16,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,21.0,Other,Bengaluru,1216.0,3.5,8.4345,133.96875,0.1951219512195122,0.3333333333333333,8.0
T00204,R0124,Zone_6,12.65,71.89,238.72,Credit Card,2024-02-11,0,4,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,37.0,Other,Hyderabad,1540.0,3.59,8.516,138.338,0.05952380952380952,0.5,5.0
T00205,R0024,Zone_2,14.3,71.55,222.77,UPI,2024-08-06,0,16,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,41.0,Other,Chennai,2605.0,3.49,7.578,119.4725,0.11347517730496454,0.4,4.0
T00206,R0167,Zone_5,14.69,126.65,200.33,Wallet,2023-06-23,1,23,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,44.0,Male,Hyderabad,1463.0,4.75,9.187142857142858,153.65,0.0423728813559322,0.5,7.0
T00207,R0246,Zone_2,3.05,27.75,62.86,Cash,2024-07-06,1,16,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,29.0,Other,Mumbai,1975.0,4.79,6.978333333333333,128.0155,0.14107883817427386,0.5384615384615384,12.0
T00208,R0287,Zone_5,5.33,52.14,47.6,Cash,2023-09-15,0,16,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,18.0,Other,Delhi,1714.0,3.33,6.713333333333334,123.55666666666666,0.1059190031152648,0.5714285714285714,6.0
T00209,R0284,Zone_7,0.51,2.85,10.2,Wallet,2023-08-11,0,1,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,28.0,Female,Surat,2584.0,4.95,7.986666666666667,132.48733333333334,0.13970588235294118,0.2857142857142857,6.0
T00210,R0065,Zone_10,6.81,66.23,169.57,UPI,2024-04-24,0,1,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,43.0,Male,Mumbai,1156.0,4.52,8.173333333333334,142.23666666666665,0.17679558011049723,0.0,3.0
T00211,R0092,Zone_10,10.08,81.12,86.38,Wallet,2024-07-11,1,21,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,31.62815884476534,Male,Surat,2597.0,4.51,11.438,172.13400000000001,0.09090909090909091,0.6666666666666666,5.0
T00212,R0193,Zone_5,7.34,58.06,132.45,Wallet,2023-01-16,1,22,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,33.0,Female,Chennai,1697.0,4.41,8.012857142857143,143.66285714285715,0.17435897435897435,0.5,7.0
T00213,R0070,Zone_1,17.65,110.06199999999998,384.89,Cash,2023-08-14,1,4,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,33.0,Male,Bengaluru,1332.0,3.54,12.780285714285712,244.9774285714286,0.01929260450160772,0.5,7.0
T00214,R0127,Zone_5,5.97,42.78,71.24,Credit Card,2023-09-04,1,0,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,31.62815884476534,Male,Chennai,2354.0,4.83,7.867777777777778,155.60777777777778,0.045454545454545456,0.3,9.0
T00215,R0132,Zone_7,2.56,18.78,54.82,Wallet,2023-02-12,0,0,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,23.0,Male,Surat,1357.0,3.32,6.309090909090909,99.24818181818182,0.05154639175257732,0.3333333333333333,11.0
T00216,R0266,Zone_6,10.84,100.15,237.72,Wallet,2023-07-01,0,18,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,29.0,Other,Chennai,2162.0,3.9,8.107777777777777,139.39177777777778,0.13131313131313133,0.6,9.0
T00217,R0149,Zone_4,8.75,46.78,158.78,Wallet,2023-12-03,0,1,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,30.0,Male,Jaipur,2539.0,4.57,6.0600000000000005,94.44571428571429,0.08888888888888889,0.25,7.0
T00218,R0091,Zone_10,10.75,99.03,209.14,Cash,2023-05-09,0,20,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,41.0,Other,Surat,1594.0,3.4,7.295714285714285,129.08714285714285,0.12835820895522387,0.75,7.0
